player_name,recent_team,pos,g,p_att,cmp,p_yd,p_td,int,car,r_yd,r_td,tgt,rec,rec_yd,rec_td,fmb,tp_c,f_ppr,tgt_share,ypc,ypr,cmp_pct,td_rate
R.Dowdle,DAL,RB,16,0.0,0.0,0.0,0.0,0.0,235.0,1079.0,2.0,49.0,39.0,249.0,3.0,2.0,0.0,197.8,,4.591489361702128,6.384615384615385,,
B.Spann-Ford,DAL,TE,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,88.0,0.0,0.0,0.0,17.8,,,9.777777777777779,,
J.Ferguson,DAL,TE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,59.0,494.0,0.0,0.0,0.0,104.4,,,8.372881355932204,,
L.Schoonmaker,DAL,TE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,27.0,241.0,1.0,0.0,0.0,57.1,,,8.925925925925926,,
B.Cooks,DAL,WR,10,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,54.0,26.0,259.0,3.0,0.0,0.0,69.6,,-1.0,9.961538461538462,,
C.Lamb,DAL,WR,15,0.0,0.0,0.0,0.0,0.0,14.0,70.0,0.0,152.0,101.0,1194.0,6.0,0.0,1.0,263.4,,5.0,11.821782178217822,,
J.Brooks,DAL,WR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,177.0,1.0,0.0,0.0,35.699999999999996,,,14.75,,
J.Mingo,DAL,WR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,46.0,0.0,0.0,0.0,9.600000000000001,,,9.2,,
J.Tolbert,DAL,WR,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,49.0,610.0,7.0,0.0,0.0,152.0,,,12.448979591836734,,
K.Turpin,DAL,WR,15,0.0,0.0,0.0,0.0,0.0,16.0,92.0,0.0,52.0,31.0,420.0,2.0,0.0,0.0,104.2,,5.75,13.548387096774194,,
R.Flournoy,DAL,WR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,102.0,0.0,0.0,0.0,18.2,,,10.2,,
M.Burton,DEN,FB,11,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,10.0,10.0,65.0,1.0,0.0,0.0,29.3,,1.1428571428571428,6.5,,
B.Nix,DEN,QB,17,567.0,376.0,3775.0,29.0,12.0,92.0,430.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,317.2,0.001763668430335097,4.673913043478261,2.0,0.6631393298059964,0.05114638447971781
J.Stidham,DEN,QB,2,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,,1.25,,,
A.Estime,DEN,RB,13,0.0,0.0,0.0,0.0,0.0,76.0,310.0,2.0,5.0,5.0,27.0,0.0,1.0,0.0,48.7,,4.078947368421052,5.4,,
B.Watson,DEN,RB,1,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,3.3,,2.5,13.0,,
J.McLaughlin,DEN,RB,16,0.0,0.0,0.0,0.0,0.0,113.0,496.0,1.0,27.0,24.0,76.0,2.0,0.0,0.0,97.2,,4.389380530973451,3.1666666666666665,,
J.Williams,DEN,RB,17,0.0,0.0,0.0,0.0,0.0,139.0,513.0,4.0,70.0,52.0,346.0,0.0,2.0,0.0,157.9,,3.6906474820143886,6.653846153846154,,
T.Badie,DEN,RB,3,0.0,0.0,0.0,0.0,0.0,11.0,86.0,0.0,3.0,3.0,-2.0,0.0,0.0,0.0,9.4,,7.818181818181818,-0.6666666666666666,,
A.Trautman,DEN,TE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,188.0,2.0,0.0,0.0,43.8,,,14.461538461538462,,
G.Dulcich,DEN,TE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,28.0,0.0,0.0,0.0,7.8,,,5.6,,
L.Krull,DEN,TE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,152.0,0.0,0.0,0.0,34.199999999999996,,,8.0,,
N.Adkins,DEN,TE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,115.0,3.0,0.0,0.0,43.5,,,8.214285714285714,,
C.Sutton,DEN,WR,16,2.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,135.0,81.0,1081.0,8.0,0.0,0.0,240.3,67.5,,13.345679012345679,1.0,0.5
D.Vele,DEN,WR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,41.0,475.0,3.0,0.0,0.0,106.5,,,11.585365853658537,,
J.Reynolds,DEN,WR,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,183.0,1.0,0.0,0.0,36.3,,,15.25,,
L.Humphrey,DEN,WR,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,293.0,1.0,0.0,0.0,64.3,,,9.451612903225806,,
M.Mims,DEN,WR,16,0.0,0.0,0.0,0.0,0.0,13.0,42.0,0.0,52.0,39.0,503.0,6.0,0.0,0.0,129.5,,3.230769230769231,12.897435897435898,,
T.Franklin,DEN,WR,16,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,53.0,28.0,263.0,2.0,0.0,0.0,67.1,,4.0,9.392857142857142,,
H.Hooker,DET,QB,3,9.0,6.0,62.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.4,,0.6666666666666666,0.0
J.Goff,DET,QB,17,539.0,390.0,4629.0,37.0,12.0,35.0,56.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,324.46,0.0018552875695732839,1.6,7.0,0.7235621521335807,0.0686456400742115
C.Reynolds,DET,RB,7,0.0,0.0,0.0,0.0,0.0,31.0,139.0,0.0,5.0,3.0,40.0,0.0,0.0,0.0,20.9,,4.483870967741935,13.333333333333334,,
D.Montgomery,DET,RB,14,1.0,1.0,3.0,1.0,0.0,185.0,775.0,12.0,38.0,36.0,341.0,0.0,1.0,0.0,221.72,38.0,4.1891891891891895,9.472222222222221,1.0,1.0
J.Gibbs,DET,RB,17,0.0,0.0,0.0,0.0,0.0,250.0,1412.0,16.0,63.0,52.0,497.0,3.0,0.0,0.0,354.9,,5.648,9.557692307692308,,
J.Jefferson,DET,RB,2,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,4.2,,3.6666666666666665,10.0,,
S.Vaki,DET,RB,4,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,3.0,3.0,37.0,0.0,0.0,0.0,8.1,,2.3333333333333335,12.333333333333334,,
B.Wright,DET,TE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,100.0,2.0,0.0,0.0,35.0,,,7.6923076923076925,,
S.LaPorta,DET,TE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,60.0,726.0,7.0,0.0,0.0,174.6,,,12.1,,
S.Zylstra,DET,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,3.2,,,22.0,,
A.Robinson,DET,WR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,30.0,0.0,0.0,0.0,6.0,,,10.0,,
A.St. Brown,DET,WR,17,1.0,1.0,7.0,1.0,0.0,2.0,6.0,0.0,141.0,115.0,1263.0,12.0,0.0,0.0,316.18,141.0,3.0,10.982608695652173,1.0,1.0
I.Williams,DET,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,2.6,,,3.0,,
J.Williams,DET,WR,15,0.0,0.0,0.0,0.0,0.0,11.0,61.0,1.0,91.0,58.0,1001.0,7.0,0.0,0.0,212.2,,5.545454545454546,17.25862068965517,,
K.Raymond,DET,WR,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,17.0,215.0,2.0,0.0,0.0,56.5,,0.0,12.647058823529411,,
T.Kennedy,DET,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
T.Patrick,DET,WR,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,33.0,394.0,3.0,0.0,1.0,92.4,,,11.93939393939394,,
A.Beck,GB,FB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
J.Love,GB,QB,15,425.0,268.0,3389.0,25.0,11.0,25.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,233.86,0.0,3.32,,0.6305882352941177,0.058823529411764705
M.Willis,GB,QB,6,54.0,40.0,550.0,3.0,0.0,20.0,138.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.8,0.0,6.9,,0.7407407407407407,0.05555555555555555
C.Brooks,GB,RB,11,0.0,0.0,0.0,0.0,0.0,36.0,183.0,1.0,13.0,11.0,69.0,0.0,0.0,0.0,42.2,,5.083333333333333,6.2727272727272725,,
E.Wilson,GB,RB,17,0.0,0.0,0.0,0.0,0.0,103.0,502.0,4.0,14.0,11.0,48.0,1.0,0.0,0.0,96.0,,4.87378640776699,4.363636363636363,,
J.Jacobs,GB,RB,17,0.0,0.0,0.0,0.0,0.0,301.0,1329.0,15.0,43.0,36.0,342.0,1.0,3.0,0.0,293.1,,4.415282392026578,9.5,,
M.Lloyd,GB,RB,1,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.8,,2.5,3.0,,
B.Sims,GB,TE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,42.0,0.0,0.0,0.0,8.2,,,10.5,,
J.FitzPatrick,GB,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.2,,,2.0,,
L.Musgrave,GB,TE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,45.0,0.0,0.0,0.0,11.5,,,6.428571428571429,,
T.Kraft,GB,TE,17,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,70.0,50.0,707.0,7.0,0.0,1.0,163.3,,2.0,14.14,,
B.Melton,GB,WR,11,0.0,0.0,0.0,0.0,0.0,8.0,54.0,0.0,17.0,8.0,91.0,0.0,0.0,0.0,22.5,,6.75,11.375,,
C.Watson,GB,WR,14,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,53.0,29.0,620.0,2.0,0.0,1.0,105.3,,5.75,21.379310344827587,,
D.Wicks,GB,WR,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,39.0,415.0,5.0,0.0,0.0,110.5,,,10.64102564102564,,
J.Reed,GB,WR,17,0.0,0.0,0.0,0.0,0.0,20.0,163.0,1.0,75.0,55.0,857.0,6.0,1.0,0.0,197.0,,8.15,15.581818181818182,,
M.Heath,GB,WR,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,97.0,2.0,0.0,0.0,31.7,,,9.7,,
R.Doubs,GB,WR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.0,601.0,4.0,0.0,1.0,132.1,,,13.065217391304348,,
A.Beck,HOU,FB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
C.Stroud,HOU,QB,17,532.0,336.0,3727.0,20.0,12.0,52.0,233.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,220.38,0.0018796992481203006,4.480769230769231,,0.631578947368421,0.03759398496240601
D.Mills,HOU,QB,4,36.0,20.0,212.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,3.6666666666666665,,0.5555555555555556,0.0
B.Brooks,HOU,RB,1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,2.0,,,
C.Akers,HOU,RB,5,0.0,0.0,0.0,0.0,0.0,40.0,147.0,1.0,7.0,4.0,16.0,1.0,1.0,0.0,30.3,,3.675,4.0,,
D.Ogunbowale,HOU,RB,15,0.0,0.0,0.0,0.0,0.0,30.0,112.0,0.0,28.0,19.0,198.0,1.0,0.0,0.0,56.0,,3.7333333333333334,10.421052631578947,,
D.Pierce,HOU,RB,9,0.0,0.0,0.0,0.0,0.0,40.0,293.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,43.5,,7.325,1.0,,
J.Mixon,HOU,RB,14,1.0,0.0,0.0,0.0,0.0,245.0,1016.0,11.0,52.0,36.0,309.0,1.0,0.0,0.0,240.5,52.0,4.146938775510204,8.583333333333334,0.0,0.0
J.Taylor,HOU,RB,3,0.0,0.0,0.0,0.0,0.0,10.0,44.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.3999999999999995,,4.4,0.0,,
B.Jordan,HOU,TE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,2.7,,,3.5,,
C.Stover,HOU,TE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,133.0,1.0,0.0,0.0,34.3,,,8.866666666666667,,
D.Schultz,HOU,TE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,53.0,532.0,2.0,0.0,0.0,118.2,,,10.037735849056604,,
D.Johnson,HOU,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,3.2,,,6.0,,
J.Metchie,HOU,WR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,254.0,1.0,0.0,0.0,55.4,,,10.583333333333334,,
N.Collins,HOU,WR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,68.0,1006.0,7.0,0.0,0.0,210.6,,,14.794117647058824,,
R.Woods,HOU,WR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,203.0,0.0,0.0,0.0,38.3,,,10.15,,
S.Diggs,HOU,WR,8,1.0,1.0,13.0,0.0,0.0,3.0,8.0,1.0,64.0,47.0,496.0,3.0,0.0,0.0,121.92,64.0,2.6666666666666665,10.553191489361701,1.0,0.0
S.Sims,HOU,WR,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
T.Dell,HOU,WR,14,0.0,0.0,0.0,0.0,0.0,9.0,43.0,0.0,81.0,51.0,667.0,3.0,0.0,0.0,140.0,,4.777777777777778,13.07843137254902,,
X.Hutchinson,HOU,WR,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,117.0,0.0,0.0,0.0,23.7,,,9.75,,
A.Richardson,IND,QB,11,264.0,126.0,1814.0,8.0,12.0,86.0,499.0,6.0,1.0,1.0,-1.0,0.0,3.0,1.0,163.35999999999999,0.003787878787878788,5.8023255813953485,-1.0,0.4772727272727273,0.030303030303030304
J.Flacco,IND,QB,7,248.0,162.0,1761.0,12.0,7.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,99.04,0.0,2.888888888888889,,0.6532258064516129,0.04838709677419355
J.Taylor,IND,RB,14,0.0,0.0,0.0,0.0,0.0,303.0,1431.0,11.0,31.0,18.0,136.0,1.0,0.0,0.0,246.7,,4.7227722772277225,7.555555555555555,,
T.Goodson,IND,RB,9,0.0,0.0,0.0,0.0,0.0,32.0,153.0,1.0,15.0,11.0,61.0,1.0,0.0,0.0,44.4,,4.78125,5.545454545454546,,
T.Sermon,IND,RB,14,0.0,0.0,0.0,0.0,0.0,56.0,159.0,2.0,19.0,16.0,99.0,0.0,0.0,0.0,53.8,,2.8392857142857144,6.1875,,
A.Ogletree,IND,TE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,109.0,1.0,0.0,0.0,25.900000000000002,,,12.11111111111111,,
K.Granson,IND,TE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,182.0,0.0,0.0,0.0,32.2,,,13.0,,
M.Alie-Cox,IND,TE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,147.0,1.0,0.0,0.0,32.7,,,12.25,,
W.Mallory,IND,TE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,29.0,0.0,0.0,0.0,6.9,,,7.25,,
A.Dulin,IND,WR,9,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,8.0,2.0,67.0,1.0,0.0,0.0,19.2,,9.0,33.5,,
A.Gould,IND,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,3.3,,,23.0,,
A.Mitchell,IND,WR,17,1.0,1.0,24.0,0.0,0.0,4.0,6.0,0.0,55.0,23.0,312.0,0.0,1.0,0.0,53.76,55.0,1.5,13.565217391304348,1.0,0.0
A.Pierce,IND,WR,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,37.0,824.0,7.0,0.0,0.0,161.4,,,22.27027027027027,,
J.Downs,IND,WR,14,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,107.0,72.0,803.0,5.0,0.0,0.0,182.2,,-1.0,11.152777777777779,,
M.Pittman,IND,WR,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,69.0,808.0,3.0,0.0,0.0,165.79999999999998,,,11.710144927536232,,
M.Jones,JAX,QB,10,262.0,171.0,1672.0,8.0,8.0,28.0,92.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,96.08,0.0,3.2857142857142856,,0.6526717557251909,0.030534351145038167
T.Lawrence,JAX,QB,10,284.0,172.0,2045.0,11.0,7.0,26.0,119.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,145.7,0.0,4.576923076923077,,0.6056338028169014,0.03873239436619718
D.Johnson,JAX,RB,12,0.0,0.0,0.0,0.0,0.0,32.0,143.0,0.0,19.0,12.0,96.0,0.0,0.0,0.0,35.9,,4.46875,8.0,,
T.Bigsby,JAX,RB,15,0.0,0.0,0.0,0.0,0.0,168.0,766.0,7.0,12.0,7.0,54.0,0.0,1.0,0.0,129.0,,4.559523809523809,7.714285714285714,,
T.Etienne,JAX,RB,15,0.0,0.0,0.0,0.0,0.0,150.0,558.0,2.0,52.0,39.0,254.0,0.0,1.0,0.0,130.2,,3.72,6.512820512820513,,
B.Strange,JAX,TE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,40.0,411.0,2.0,0.0,0.0,91.1,,,10.275,,
E.Engram,JAX,TE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,47.0,365.0,1.0,0.0,1.0,89.5,,,7.76595744680851,,
J.Deguara,JAX,TE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,0.0,0.0,0.0,4.4,,,4.666666666666667,,
L.Farrell,JAX,TE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,67.0,0.0,0.0,0.0,18.7,,,5.583333333333333,,
A.Trammell,JAX,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0,0.0,0.0,0.0,6.0,,,20.0,,
B.Thomas,JAX,WR,17,0.0,0.0,0.0,0.0,0.0,6.0,48.0,0.0,133.0,87.0,1282.0,10.0,0.0,2.0,284.0,,8.0,14.735632183908047,,
C.Kirk,JAX,WR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,27.0,379.0,1.0,0.0,0.0,70.9,,,14.037037037037036,,
D.Duvernay,JAX,WR,10,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,16.0,11.0,79.0,0.0,0.0,0.0,19.2,,0.75,7.181818181818182,,
G.Davis,JAX,WR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,20.0,239.0,2.0,0.0,0.0,53.9,,,11.95,,
J.Reynolds,JAX,WR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,0.0,0.0,2.1,,,11.0,,
P.Washington,JAX,WR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,32.0,390.0,3.0,0.0,1.0,97.0,,,12.1875,,
T.Jones,JAX,WR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,41.0,0.0,0.0,0.0,7.1,,,13.666666666666666,,
C.Oladokun,KC,QB,1,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,5.0,,,
C.Wentz,KC,QB,2,19.0,12.0,118.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,,0.631578947368421,0.0
P.Mahomes,KC,QB,16,581.0,392.0,3928.0,26.0,11.0,58.0,307.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,283.02,0.0017211703958691911,5.293103448275862,2.0,0.6746987951807228,0.04475043029259897
C.Steele,KC,RB,12,0.0,0.0,0.0,0.0,0.0,56.0,183.0,0.0,11.0,7.0,26.0,0.0,2.0,0.0,23.9,,3.267857142857143,3.7142857142857144,,
I.Pacheco,KC,RB,7,0.0,0.0,0.0,0.0,0.0,83.0,310.0,1.0,16.0,12.0,79.0,0.0,0.0,0.0,56.900000000000006,,3.7349397590361444,6.583333333333333,,
K.Hunt,KC,RB,13,0.0,0.0,0.0,0.0,0.0,200.0,728.0,7.0,32.0,23.0,176.0,0.0,0.0,0.0,155.4,,3.64,7.6521739130434785,,
S.Perine,KC,RB,17,0.0,0.0,0.0,0.0,0.0,20.0,92.0,1.0,35.0,28.0,322.0,1.0,0.0,0.0,81.4,,4.6,11.5,,
B.Cupp,KC,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
J.Fortson,KC,TE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.5,,,5.0,,
J.Wiley,KC,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.7,,,7.0,,
N.Gray,KC,TE,16,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,49.0,40.0,437.0,5.0,0.0,0.0,113.3,,-4.0,10.925,,
P.Hendershot,KC,TE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,51.0,0.0,0.0,0.0,10.1,,,10.2,,
T.Kelce,KC,TE,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,133.0,97.0,823.0,3.0,0.0,0.0,195.4,,1.0,8.484536082474227,,
D.Hopkins,KC,WR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,437.0,4.0,0.0,0.0,108.7,,,10.658536585365853,,
J.Ross,KC,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
J.Smith-Schuster,KC,WR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,231.0,2.0,0.0,0.0,53.1,,,12.833333333333334,,
J.Watson,KC,WR,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,22.0,289.0,2.0,0.0,0.0,62.9,,,13.136363636363637,,
M.Brown,KC,WR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,91.0,0.0,0.0,0.0,18.1,,,10.11111111111111,,
M.Hardman,KC,WR,7,0.0,0.0,0.0,0.0,0.0,5.0,62.0,1.0,14.0,12.0,90.0,0.0,0.0,0.0,33.2,,12.4,7.5,,
N.Remigio,KC,WR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,48.0,0.0,0.0,0.0,6.8,,,24.0,,
R.Rice,KC,WR,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,24.0,288.0,2.0,0.0,0.0,64.9,,1.0,12.0,,
S.Moore,KC,WR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
X.Worthy,KC,WR,16,0.0,0.0,0.0,0.0,0.0,20.0,104.0,3.0,98.0,59.0,638.0,6.0,0.0,0.0,187.2,,5.2,10.813559322033898,,
S.Matlock,LAC,FB,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,28.0,0.0,0.0,0.0,6.8,,,7.0,,
J.Herbert,LAC,QB,17,504.0,332.0,3870.0,23.0,3.0,69.0,306.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,285.4,0.0,4.434782608695652,,0.6587301587301587,0.04563492063492063
T.Heinicke,LAC,QB,4,5.0,3.0,28.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,10.0,,0.6,0.0
G.Edwards,LAC,RB,11,0.0,0.0,0.0,0.0,0.0,101.0,365.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,64.1,,3.613861386138614,2.0,,
H.Haskins,LAC,RB,11,0.0,0.0,0.0,0.0,0.0,34.0,89.0,2.0,3.0,3.0,49.0,1.0,1.0,0.0,32.800000000000004,,2.6176470588235294,16.333333333333332,,
J.Dobbins,LAC,RB,13,0.0,0.0,0.0,0.0,0.0,195.0,905.0,9.0,38.0,32.0,153.0,0.0,0.0,0.0,191.8,,4.641025641025641,4.78125,,
K.Vidal,LAC,RB,9,0.0,0.0,0.0,0.0,0.0,43.0,155.0,0.0,9.0,5.0,62.0,1.0,0.0,0.0,32.7,,3.604651162790698,12.4,,
E.Tomlinson,LAC,TE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,2.9,,,4.5,,
H.Hurst,LAC,TE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,73.0,0.0,0.0,0.0,15.3,,,9.125,,
S.Smartt,LAC,TE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,208.0,0.0,0.0,0.0,34.8,,,13.0,,
T.Fisk,LAC,TE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,39.0,0.0,0.0,0.0,10.9,,,5.571428571428571,,
W.Dissly,LAC,TE,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,50.0,481.0,2.0,0.0,0.0,110.1,,,9.62,,
D.Chark,LAC,WR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,31.0,1.0,0.0,0.0,13.1,,,7.75,,
D.Davis,LAC,WR,11,0.0,0.0,0.0,0.0,0.0,12.0,39.0,0.0,17.0,13.0,112.0,2.0,0.0,0.0,40.1,,3.25,8.615384615384615,,
J.Palmer,LAC,WR,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,39.0,584.0,1.0,0.0,2.0,107.4,,,14.974358974358974,,
