"","player_name","recent_team","pos","g","p_att","cmp","p_yd","p_td","int","car","r_yd","r_td","tgt","rec","rec_yd","rec_td","fmb","tp_c","f_ppr","tgt_share","ypc","ypr","cmp_pct","td_rate"
"366","J.Dobbs","MIN","QB",5,151,95,895,5,5,30,163,3,0,0,0,0,3,1,76.1,0,5.43333333333333,NA,0.629139072847682,0.033112582781457
"367","J.Hall","MIN","QB",3,20,13,168,0,1,6,14,0,0,0,0,0,2,0,2.12,0,2.33333333333333,NA,0.65,0
"368","K.Cousins","MIN","QB",8,311,216,2331,18,5,14,25,0,0,0,0,0,4,0,149.74,0,1.78571428571429,NA,0.694533762057878,0.0578778135048231
"369","N.Mullens","MIN","QB",5,148,100,1306,7,8,10,25,0,0,0,0,0,0,0,66.74,0,2.5,NA,0.675675675675676,0.0472972972972973
"370","A.Mattison","MIN","RB",16,0,0,0,0,0,180,700,0,44,30,192,3,2,0,133.2,0.0777385159010601,3.88888888888889,6.4,NA,NA
"371","C.Akers","MIN","RB",6,0,0,0,0,0,38,138,1,12,11,70,0,0,0,37.8,0.0212014134275618,3.63157894736842,6.36363636363636,NA,NA
"372","K.Nwangwu","MIN","RB",3,0,0,0,0,0,5,13,0,0,0,0,0,0,0,1.3,0,2.6,NA,NA,NA
"373","T.Chandler","MIN","RB",13,0,0,0,0,0,102,461,3,25,21,159,0,0,0,101,0.0441696113074205,4.51960784313725,7.57142857142857,NA,NA
"374","J.Mundt","MIN","TE",9,0,0,0,0,0,0,0,0,23,17,172,1,0,0,40.2,0.0406360424028269,NA,10.1176470588235,NA,NA
"375","J.Oliver","MIN","TE",12,0,0,0,0,0,0,0,0,28,22,213,2,0,0,53.3,0.049469964664311,NA,9.68181818181818,NA,NA
"376","N.Muse","MIN","TE",1,0,0,0,0,0,0,0,0,1,1,22,0,0,0,3.2,0.00176678445229682,NA,22,NA,NA
"377","T.Hockenson","MIN","TE",15,0,0,0,0,0,0,0,0,127,95,960,5,0,0,219,0.224381625441696,NA,10.1052631578947,NA,NA
"378","B.Powell","MIN","WR",13,0,0,0,0,0,5,17,0,44,29,324,1,0,0,69.1,0.0777385159010601,3.4,11.1724137931034,NA,NA
"379","J.Addison","MIN","WR",17,0,0,0,0,0,1,2,0,108,70,911,10,0,0,221.3,0.190812720848057,2,13.0142857142857,NA,NA
"380","J.Jefferson","MIN","WR",10,1,0,0,0,0,1,-12,0,100,68,1074,5,0,0,204.2,0.176678445229682,-12,15.7941176470588,0,0
"381","J.Nailor","MIN","WR",2,0,0,0,0,0,0,0,0,6,3,29,0,0,0,5.9,0.0106007067137809,NA,9.66666666666667,NA,NA
"382","K.Osborn","MIN","WR",15,0,0,0,0,0,0,0,0,75,48,540,3,0,0,120,0.132508833922261,NA,11.25,NA,NA
"383","T.Jackson","MIN","WR",2,0,0,0,0,0,0,0,0,4,2,9,0,0,0,4.9,0.00706713780918728,NA,4.5,NA,NA
"384","B.Zappe","NE","QB",10,212,127,1272,6,9,17,83,1,0,0,0,0,1,0,69.18,0,4.88235294117647,NA,0.599056603773585,0.0283018867924528
"385","M.Jones","NE","QB",11,345,224,2120,10,12,26,96,0,0,0,0,0,2,0,106.4,0,3.69230769230769,NA,0.649275362318841,0.0289855072463768
"386","E.Elliott","NE","RB",17,0,0,0,0,0,184,642,3,65,51,313,2,0,0,174.5,0.103011093502377,3.48913043478261,6.13725490196078,NA,NA
"387","K.Harris","NE","RB",4,0,0,0,0,0,16,65,1,3,3,58,0,0,0,21.3,0.00475435816164818,4.0625,19.3333333333333,NA,NA
"388","R.Stevenson","NE","RB",12,0,0,0,0,0,156,619,4,51,38,238,0,1,0,145.7,0.080824088748019,3.96794871794872,6.26315789473684,NA,NA
"389","H.Henry","NE","TE",13,0,0,0,0,0,0,0,0,61,42,419,6,0,0,119.9,0.0966719492868463,NA,9.97619047619048,NA,NA
"390","M.Gesicki","NE","TE",15,0,0,0,0,0,0,0,0,45,29,244,2,0,0,65.4,0.0713153724247227,NA,8.41379310344828,NA,NA
"391","P.Brown","NE","TE",9,0,0,0,0,0,0,0,0,15,13,208,1,0,0,37.8,0.0237717908082409,NA,16,NA,NA
"392","D.Douglas","NE","WR",14,0,0,0,0,0,8,41,0,79,49,561,0,0,0,107.2,0.125198098256735,5.125,11.4489795918367,NA,NA
"393","D.Parker","NE","WR",13,0,0,0,0,0,0,0,0,55,33,394,0,0,0,72.4,0.0871632329635499,NA,11.9393939393939,NA,NA
"394","J.Reagor","NE","WR",9,0,0,0,0,0,1,17,0,23,7,138,0,0,0,28.5,0.0364500792393027,17,19.7142857142857,NA,NA
"395","J.Smith-Schuster","NE","WR",11,0,0,0,0,0,0,0,0,47,29,260,1,0,0,61,0.0744849445324881,NA,8.96551724137931,NA,NA
"396","K.Bourne","NE","WR",8,0,0,0,0,0,1,4,0,55,37,406,4,0,0,100,0.0871632329635499,4,10.972972972973,NA,NA
"397","K.Boutte","NE","WR",3,0,0,0,0,0,0,0,0,7,2,19,0,0,0,3.9,0.0110935023771791,NA,9.5,NA,NA
"398","M.Cunningham","NE","WR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"399","T.Montgomery","NE","WR",7,0,0,0,0,0,3,9,0,12,5,40,0,0,0,9.9,0.0190174326465927,3,8,NA,NA
"400","T.Thornton","NE","WR",9,0,0,0,0,0,3,51,0,23,13,91,0,0,0,27.2,0.0364500792393027,17,7,NA,NA
"401","A.Prentice","NO","FB",2,0,0,0,0,0,2,12,0,3,2,12,0,1,0,2.4,0.00538599640933573,6,6,NA,NA
"402","D.Carr","NO","QB",17,548,375,3878,25,8,32,40,0,0,0,0,0,3,2,241.12,0,1.25,NA,0.684306569343066,0.0456204379562044
"403","J.Winston","NO","QB",6,47,25,264,2,3,5,-6,0,0,0,0,0,0,0,11.96,0,-1.2,NA,0.531914893617021,0.0425531914893617
"404","T.Hill","NO","QB",16,11,6,83,1,0,81,401,4,40,33,291,2,1,0,143.52,0.0718132854578097,4.95061728395062,8.81818181818182,0.545454545454545,0.0909090909090909
"405","A.Kamara","NO","RB",13,0,0,0,0,0,180,694,5,86,75,466,1,0,2,233,0.154398563734291,3.85555555555556,6.21333333333333,NA,NA
"406","J.Mims","NO","RB",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00359066427289048,NA,NA,NA,NA
"407","J.Williams","NO","RB",13,0,0,0,0,0,106,306,1,20,18,62,0,0,0,60.8,0.0359066427289048,2.88679245283019,3.44444444444444,NA,NA
"408","K.Miller","NO","RB",7,0,0,0,0,0,41,156,1,11,10,117,0,0,0,43.3,0.0197486535008977,3.80487804878049,11.7,NA,NA
"409","T.Jones","NO","RB",3,0,0,0,0,0,21,70,2,6,4,21,0,0,0,25.1,0.0107719928186715,3.33333333333333,5.25,NA,NA
"410","F.Moreau","NO","TE",11,0,0,0,0,0,0,0,0,25,21,193,1,0,0,46.3,0.0448833034111311,NA,9.19047619047619,NA,NA
"411","J.Graham","NO","TE",5,0,0,0,0,0,0,0,0,7,6,39,4,0,0,33.9,0.0125673249551167,NA,6.5,NA,NA
"412","J.Johnson","NO","TE",13,0,0,0,0,0,0,0,0,59,37,368,4,0,0,97.8,0.105924596050269,NA,9.94594594594595,NA,NA
"413","A.Perry","NO","WR",8,0,0,0,0,0,0,0,0,18,12,246,4,0,0,60.6,0.0323159784560144,NA,20.5,NA,NA
"414","C.Olave","NO","WR",16,0,0,0,0,0,0,0,0,138,87,1123,5,0,0,231.3,0.247755834829443,NA,12.9080459770115,NA,NA
"415","K.Kirkwood","NO","WR",7,0,0,0,0,0,0,0,0,9,5,37,1,0,0,14.7,0.0161579892280072,NA,7.4,NA,NA
"416","L.Bowden","NO","WR",8,0,0,0,0,0,5,32,0,16,11,83,0,0,0,22.5,0.0287253141831239,6.4,7.54545454545455,NA,NA
"417","M.Thomas","NO","WR",10,0,0,0,0,0,0,0,0,64,39,448,1,0,0,89.8,0.114901256732496,NA,11.4871794871795,NA,NA
"418","R.Shaheed","NO","WR",15,0,0,0,0,0,7,37,0,75,46,719,5,0,0,157.6,0.134649910233393,5.28571428571429,15.6304347826087,NA,NA
"419","D.Jones","NYG","QB",6,160,108,909,2,6,40,206,1,0,0,0,0,1,0,56.96,0,5.15,NA,0.675,0.0125
"420","T.DeVito","NYG","QB",9,178,114,1101,8,3,36,195,1,0,0,0,0,1,0,93.54,0,5.41666666666667,NA,0.640449438202247,0.0449438202247191
"421","T.Taylor","NYG","QB",10,180,116,1341,5,3,38,197,0,0,0,0,0,0,0,87.34,0,5.18421052631579,NA,0.644444444444444,0.0277777777777778
"422","D.Jackson","NYG","RB",1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.2,0,2,NA,NA,NA
"423","E.Gray","NYG","RB",5,0,0,0,0,0,17,48,0,7,6,22,0,0,0,13,0.0115511551155116,2.82352941176471,3.66666666666667,NA,NA
"424","G.Brightwell","NYG","RB",3,0,0,0,0,0,9,19,0,7,5,47,0,0,0,11.6,0.0115511551155116,2.11111111111111,9.4,NA,NA
"425","J.Corbin","NYG","RB",1,0,0,0,0,0,1,1,0,3,3,12,0,0,0,4.3,0.00495049504950495,1,4,NA,NA
"426","M.Breida","NYG","RB",15,0,0,0,0,0,55,151,1,21,17,88,0,0,0,46.9,0.0346534653465347,2.74545454545455,5.17647058823529,NA,NA
"427","S.Barkley","NYG","RB",14,0,0,0,0,0,247,962,6,60,41,280,4,2,1,223.2,0.099009900990099,3.89473684210526,6.82926829268293,NA,NA
"428","D.Bellinger","NYG","TE",13,0,0,0,0,0,0,0,0,28,25,255,0,0,0,50.5,0.0462046204620462,NA,10.2,NA,NA
"429","D.Waller","NYG","TE",12,0,0,0,0,0,0,0,0,74,52,552,1,0,0,113.2,0.122112211221122,NA,10.6153846153846,NA,NA
"430","L.Cager","NYG","TE",3,0,0,0,0,0,0,0,0,5,4,36,1,0,0,13.6,0.00825082508250825,NA,9,NA,NA
"431","D.Slayton","NYG","WR",17,0,0,0,0,0,0,0,0,79,50,770,4,0,0,151,0.13036303630363,NA,15.4,NA,NA
"432","G.Olszewski","NYG","WR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA
"433","I.Hodgins","NYG","WR",14,0,0,0,0,0,0,0,0,33,21,230,3,0,0,60,0.0544554455445545,NA,10.952380952381,NA,NA
"434","J.Hyatt","NYG","WR",13,0,0,0,0,0,0,0,0,40,23,373,0,0,0,60.3,0.066006600660066,NA,16.2173913043478,NA,NA
"435","P.Campbell","NYG","WR",8,0,0,0,0,0,0,0,0,27,20,104,0,0,0,30.4,0.0445544554455446,NA,5.2,NA,NA
"436","S.Shepard","NYG","WR",10,0,0,0,0,0,1,6,0,22,10,57,1,0,0,22.3,0.0363036303630363,6,5.7,NA,NA
"437","W.Robinson","NYG","WR",15,0,0,0,0,0,9,87,1,78,60,525,1,0,0,133.2,0.128712871287129,9.66666666666667,8.75,NA,NA
"438","N.Bawden","NYJ","FB",5,0,0,0,0,0,2,4,1,3,3,21,0,0,0,11.5,0.00579150579150579,2,7,NA,NA
"439","A.Rodgers","NYJ","QB",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
"440","T.Boyle","NYJ","QB",3,77,48,360,1,4,4,5,0,0,0,0,0,0,0,10.9,0,1.25,NA,0.623376623376623,0.012987012987013
"441","T.Siemian","NYJ","QB",5,153,86,724,2,4,11,40,0,0,0,0,0,3,0,26.96,0,3.63636363636364,NA,0.562091503267974,0.0130718954248366
"442","Z.Wilson","NYJ","QB",12,368,221,2271,8,7,36,211,0,0,0,0,0,7,2,119.94,0,5.86111111111111,NA,0.60054347826087,0.0217391304347826
"443","B.Hall","NYJ","RB",17,0,0,0,0,0,223,994,5,95,76,591,4,0,1,290.5,0.183397683397683,4.45739910313901,7.77631578947368,NA,NA
"444","D.Cook","NYJ","RB",14,0,0,0,0,0,67,214,0,20,15,78,0,2,0,40.2,0.0386100386100386,3.19402985074627,5.2,NA,NA
"445","I.Abanikanda","NYJ","RB",6,0,0,0,0,0,22,70,0,11,7,43,0,0,0,18.3,0.0212355212355212,3.18181818181818,6.14285714285714,NA,NA
"446","M.Carter","NYJ","RB",9,0,0,0,0,0,8,38,0,20,15,68,0,0,0,25.6,0.0386100386100386,4.75,4.53333333333333,NA,NA
"447","C.Uzomah","NYJ","TE",7,0,0,0,0,0,0,0,0,12,8,58,1,0,0,19.8,0.0231660231660232,NA,7.25,NA,NA
"448","J.Ruckert","NYJ","TE",10,0,0,0,0,0,0,0,0,22,16,151,0,0,0,31.1,0.0424710424710425,NA,9.4375,NA,NA
"449","K.Yeboah","NYJ","TE",2,0,0,0,0,0,0,0,0,4,2,28,0,0,0,4.8,0.00772200772200772,NA,14,NA,NA
"450","T.Conklin","NYJ","TE",17,0,0,0,0,0,1,0,0,87,61,621,0,0,0,123.1,0.167953667953668,0,10.1803278688525,NA,NA
"451","A.Lazard","NYJ","WR",13,0,0,0,0,0,0,0,0,49,23,311,1,0,0,60.1,0.0945945945945946,NA,13.5217391304348,NA,NA
"452","G.Wilson","NYJ","WR",17,1,0,0,0,0,4,0,0,168,95,1042,3,0,0,213.2,0.324324324324324,0,10.9684210526316,0,0
"453","I.Charles","NYJ","WR",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00193050193050193,NA,NA,NA,NA
"454","J.Brownlee","NYJ","WR",4,0,0,0,0,0,0,0,0,8,5,56,1,0,0,16.6,0.0154440154440154,NA,11.2,NA,NA
"455","M.Hardman","NYJ","WR",2,0,0,0,0,0,0,0,0,3,1,6,0,0,0,1.6,0.00579150579150579,NA,6,NA,NA
"456","M.Taylor","NYJ","WR",2,0,0,0,0,0,0,0,0,4,2,13,0,0,0,3.3,0.00772200772200772,NA,6.5,NA,NA
"457","R.Cobb","NYJ","WR",9,0,0,0,0,0,0,0,0,17,5,39,1,0,0,16.9,0.0328185328185328,NA,7.8,NA,NA
"458","X.Gipson","NYJ","WR",14,0,0,0,0,0,8,68,1,38,21,229,0,0,0,62.7,0.0733590733590734,8.5,10.9047619047619,NA,NA
"459","J.Hurts","PHI","QB",17,538,352,3858,23,15,157,605,15,0,0,0,0,5,0,356.82,0,3.85350318471338,NA,0.654275092936803,0.0427509293680297
"460","M.Mariota","PHI","QB",2,23,15,164,1,1,8,52,0,0,0,0,0,1,0,11.76,0,6.5,NA,0.652173913043478,0.0434782608695652
"461","B.Scott","PHI","RB",10,0,0,0,0,0,20,86,0,6,4,52,0,0,0,17.8,0.01,4.3,13,NA,NA
"462","D.Swift","PHI","RB",16,0,0,0,0,0,229,1049,5,49,39,214,1,0,0,199.3,0.0816666666666667,4.58078602620087,5.48717948717949,NA,NA
"463","K.Gainwell","PHI","RB",16,1,1,17,0,0,84,364,2,37,30,183,0,1,1,97.38,0.0616666666666667,4.33333333333333,6.1,1,0
"464","R.Penny","PHI","RB",3,0,0,0,0,0,11,33,0,1,1,5,0,0,0,4.8,0.00166666666666667,3,5,NA,NA
"465","A.Okwuegbunam","PHI","TE",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00166666666666667,NA,NA,NA,NA
"466","D.Goedert","PHI","TE",14,0,0,0,0,0,1,1,0,83,59,592,3,0,0,136.3,0.138333333333333,1,10.0338983050847,NA,NA
"467","G.Calcaterra","PHI","TE",2,0,0,0,0,0,0,0,0,4,4,39,0,0,0,7.9,0.00666666666666667,NA,9.75,NA,NA
"468","J.Stoll","PHI","TE",5,0,0,0,0,0,0,0,0,8,5,38,0,0,0,8.8,0.0133333333333333,NA,7.6,NA,NA
"469","A.Brown","PHI","WR",17,0,0,0,0,0,0,0,0,158,106,1456,7,0,0,289.6,0.263333333333333,NA,13.7358490566038,NA,NA
"470","B.Covey","PHI","WR",2,0,0,0,0,0,0,0,0,6,4,42,0,0,0,8.2,0.01,NA,10.5,NA,NA
"471","D.Smith","PHI","WR",16,0,0,0,0,0,0,0,0,112,81,1066,7,0,0,227.6,0.186666666666667,NA,13.1604938271605,NA,NA
"472","J.Jones","PHI","WR",8,0,0,0,0,0,0,0,0,19,11,74,3,0,0,36.4,0.0316666666666667,NA,6.72727272727273,NA,NA
"473","O.Zaccheaus","PHI","WR",11,0,0,0,0,0,0,0,0,20,10,164,2,0,0,38.4,0.0333333333333333,NA,16.4,NA,NA
"474","Q.Watkins","PHI","WR",5,0,0,0,0,0,0,0,0,21,15,142,1,0,0,35.2,0.035,NA,9.46666666666667,NA,NA
"475","K.Pickett","PIT","QB",12,324,201,2070,6,4,42,54,1,0,0,0,0,0,0,110.2,0,1.28571428571429,NA,0.62037037037037,0.0185185185185185
"476","M.Rudolph","PIT","QB",4,74,55,719,3,0,10,8,0,0,0,0,0,1,0,39.56,0,0.8,NA,0.743243243243243,0.0405405405405405
"477","M.Trubisky","PIT","QB",5,107,67,632,4,5,16,54,2,0,0,0,0,1,1,48.68,0,3.375,NA,0.626168224299065,0.0373831775700935
"478","A.McFarland","PIT","RB",1,0,0,0,0,0,0,0,0,2,2,11,0,0,0,3.1,0.00355871886120996,NA,5.5,NA,NA
"479","J.Warren","PIT","RB",17,0,0,0,0,0,149,784,4,74,61,370,0,1,0,196.4,0.131672597864769,5.26174496644295,6.0655737704918,NA,NA
"480","N.Harris","PIT","RB",17,0,0,0,0,0,255,1035,8,38,29,170,0,1,0,195.5,0.0676156583629893,4.05882352941176,5.86206896551724,NA,NA
"481","C.Heyward","PIT","TE",11,1,0,0,0,0,1,0,0,34,23,167,0,0,0,39.7,0.0604982206405694,0,7.26086956521739,0,0
"482","D.Washington","PIT","TE",8,0,0,0,0,0,0,0,0,10,7,61,0,0,0,13.1,0.0177935943060498,NA,8.71428571428571,NA,NA
"483","P.Freiermuth","PIT","TE",11,0,0,0,0,0,0,0,0,47,32,308,2,0,0,76.8,0.0836298932384342,NA,9.625,NA,NA
"484","R.Williams","PIT","TE",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00355871886120996,NA,NA,NA,NA
"485","A.Robinson","PIT","WR",15,0,0,0,0,0,0,0,0,49,34,280,0,0,0,62,0.0871886120996441,NA,8.23529411764706,NA,NA
"486","C.Austin","PIT","WR",14,0,0,0,0,0,11,57,1,30,17,180,1,0,0,52.7,0.0533807829181495,5.18181818181818,10.5882352941176,NA,NA
"487","D.Johnson","PIT","WR",13,0,0,0,0,0,0,0,0,87,51,717,5,0,0,152.7,0.154804270462633,NA,14.0588235294118,NA,NA
"488","G.Olszewski","PIT","WR",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0.00177935943060498,NA,0,NA,NA
"489","G.Pickens","PIT","WR",17,0,0,0,0,0,3,18,0,106,63,1140,5,0,0,208.8,0.188612099644128,6,18.0952380952381,NA,NA
"490","M.Boykin","PIT","WR",4,0,0,0,0,0,0,0,0,4,3,17,0,0,0,4.7,0.00711743772241993,NA,5.66666666666667,NA,NA
"491","D.Lock","SEA","QB",4,76,48,543,3,3,5,14,0,0,0,0,0,0,0,29.12,0,2.8,NA,0.631578947368421,0.0394736842105263
"492","G.Smith","SEA","QB",15,499,323,3624,20,9,37,155,1,1,1,-2,0,3,2,227.26,0.00197628458498024,4.18918918918919,-2,0.647294589178357,0.0400801603206413
"493","D.Dallas","SEA","RB",10,0,0,0,0,0,10,36,0,9,6,26,0,0,0,12.2,0.0177865612648221,3.6,4.33333333333333,NA,NA
"494","K.Walker","SEA","RB",15,0,0,0,0,0,219,905,8,37,29,259,1,0,0,199.4,0.0731225296442688,4.1324200913242,8.93103448275862,NA,NA
"495","Z.Charbonnet","SEA","RB",16,0,0,0,0,0,108,462,1,40,33,209,0,0,0,106.1,0.0790513833992095,4.27777777777778,6.33333333333333,NA,NA
"496","C.Parkinson","SEA","TE",14,0,0,0,0,0,0,0,0,34,25,247,2,0,0,61.7,0.0671936758893281,NA,9.88,NA,NA
"497","N.Fant","SEA","TE",14,0,0,0,0,0,0,0,0,43,32,414,0,0,0,73.4,0.0849802371541502,NA,12.9375,NA,NA
"498","W.Dissly","SEA","TE",12,0,0,0,0,0,0,0,0,22,17,172,1,0,0,40.2,0.0434782608695652,NA,10.1176470588235,NA,NA
"499","C.Thompson","SEA","WR",1,0,0,0,0,0,0,0,0,1,1,10,0,0,0,2,0.00197628458498024,NA,10,NA,NA
"500","D.Eskridge","SEA","WR",3,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0.5,0.00197628458498024,2.5,NA,NA,NA
"501","D.Metcalf","SEA","WR",16,0,0,0,0,0,0,0,0,119,66,1114,8,0,0,225.4,0.235177865612648,NA,16.8787878787879,NA,NA
"502","J.Bobo","SEA","WR",14,0,0,0,0,0,1,3,1,25,19,196,2,0,0,56.9,0.0494071146245059,3,10.3157894736842,NA,NA
"503","J.Smith-Njigba","SEA","WR",17,0,0,0,0,0,0,0,0,93,63,628,4,0,0,149.8,0.183794466403162,NA,9.96825396825397,NA,NA
"504","T.Lockett","SEA","WR",17,0,0,0,0,0,0,0,0,122,79,894,5,0,0,202.4,0.241106719367589,NA,11.3164556962025,NA,NA
"505","K.Juszczyk","SF","FB",10,0,0,0,0,0,5,6,0,17,14,119,2,0,0,38.5,0.0295652173913043,1.2,8.5,NA,NA
"506","B.Purdy","SF","QB",16,444,308,4280,31,11,39,144,2,0,0,0,0,2,0,295.6,0,3.69230769230769,NA,0.693693693693694,0.0698198198198198
"507","S.Darnold","SF","QB",10,46,28,297,2,1,21,15,1,0,0,0,0,1,0,23.38,0,0.714285714285714,NA,0.608695652173913,0.0434782608695652
"508","C.McCaffrey","SF","RB",16,0,0,0,0,0,272,1459,14,83,67,564,7,2,0,391.3,0.144347826086957,5.36397058823529,8.41791044776119,NA,NA
"509","E.Mitchell","SF","RB",11,0,0,0,0,0,75,281,2,8,6,14,0,0,0,47.5,0.0139130434782609,3.74666666666667,2.33333333333333,NA,NA
"510","J.Mason","SF","RB",9,0,0,0,0,0,40,206,3,4,3,31,0,0,0,44.7,0.00695652173913044,5.15,10.3333333333333,NA,NA
"511","T.Davis-Price","SF","RB",1,0,0,0,0,0,6,21,0,0,0,0,0,0,0,2.1,0,3.5,NA,NA,NA
"512","C.Woerner","SF","TE",3,0,0,0,0,0,0,0,0,3,3,32,0,0,0,6.2,0.00521739130434783,NA,10.6666666666667,NA,NA
"513","G.Kittle","SF","TE",16,0,0,0,0,0,1,2,0,90,65,1020,6,0,0,203.2,0.156521739130435,2,15.6923076923077,NA,NA
"514","R.Dwelley","SF","TE",2,0,0,0,0,0,0,0,0,2,1,12,0,0,0,2.2,0.00347826086956522,NA,12,NA,NA
"515","B.Aiyuk","SF","WR",16,0,0,0,0,0,0,0,0,105,75,1342,7,0,0,249.2,0.182608695652174,NA,17.8933333333333,NA,NA
"516","C.Conley","SF","WR",1,0,0,0,0,0,0,0,0,6,3,69,0,0,0,9.9,0.0104347826086957,NA,23,NA,NA
"517","D.Samuel","SF","WR",15,1,0,0,0,0,37,225,5,89,60,892,7,0,0,243.7,0.154782608695652,6.08108108108108,14.8666666666667,0,0
"518","J.Jennings","SF","WR",12,0,0,0,0,0,0,0,0,33,19,265,1,0,0,51.5,0.0573913043478261,NA,13.9473684210526,NA,NA
"519","R.Bell","SF","WR",8,0,0,0,0,0,0,0,0,13,6,68,3,0,0,30.8,0.0226086956521739,NA,11.3333333333333,NA,NA
"520","R.McCloud","SF","WR",7,0,0,0,0,0,3,30,0,15,12,135,0,0,0,28.5,0.0260869565217391,10,11.25,NA,NA
"521","W.Snead","SF","WR",2,0,0,0,0,0,0,0,0,3,2,14,0,0,0,3.4,0.00521739130434783,NA,7,NA,NA
"522","B.Mayfield","TB","QB",17,566,364,4044,28,10,62,163,1,0,0,0,0,3,2,274.06,0,2.62903225806452,NA,0.643109540636042,0.049469964664311
"523","K.Trask","TB","QB",2,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,-0.1,0,-1,NA,0,0
"524","C.Edmonds","TB","RB",13,0,0,0,0,0,49,176,0,17,14,81,0,0,0,39.7,0.0346232179226069,3.59183673469388,5.78571428571429,NA,NA
"525","K.Vaughn","TB","RB",5,0,0,0,0,0,24,42,0,5,2,2,0,0,0,6.4,0.010183299389002,1.75,1,NA,NA
"526","R.White","TB","RB",17,0,0,0,0,0,272,990,6,70,64,549,3,1,0,267.9,0.142566191446029,3.63970588235294,8.578125,NA,NA
"527","S.Tucker","TB","RB",3,0,0,0,0,0,15,23,0,2,2,9,0,0,0,5.2,0.00407331975560081,1.53333333333333,4.5,NA,NA
"528","C.Otton","TB","TE",16,0,0,0,0,0,0,0,0,67,47,455,4,0,0,116.5,0.136456211812627,NA,9.68085106382979,NA,NA
"529","D.Wells","TB","TE",1,0,0,0,0,0,0,0,0,2,2,-10,0,0,0,1,0.00407331975560081,NA,-5,NA,NA
"530","K.Kieft","TB","TE",3,0,0,0,0,0,0,0,0,5,1,2,1,0,0,7.2,0.010183299389002,NA,2,NA,NA
"531","P.Durham","TB","TE",6,0,0,0,0,0,0,0,0,7,5,58,0,0,0,10.8,0.0142566191446029,NA,11.6,NA,NA
"532","C.Godwin","TB","WR",17,1,0,0,0,0,4,38,1,130,83,1024,2,0,0,209.2,0.264765784114053,9.5,12.3373493975904,0,0
"533","D.Moore","TB","WR",6,0,0,0,0,0,0,0,0,7,5,94,1,0,0,20.4,0.0142566191446029,NA,18.8,NA,NA
"534","D.Thompkins","TB","WR",12,0,0,0,0,0,8,56,0,25,17,83,1,0,0,34.9,0.0509164969450102,7,4.88235294117647,NA,NA
"535","M.Evans","TB","WR",17,0,0,0,0,0,0,0,0,136,79,1255,13,0,0,282.5,0.276985743380855,NA,15.8860759493671,NA,NA
"536","R.Jarrett","TB","WR",6,0,0,0,0,0,1,0,0,9,4,60,0,0,0,10,0.0183299389002037,0,15,NA,NA
"537","T.Palmer","TB","WR",17,0,0,0,0,0,3,22,0,68,39,385,3,0,0,95.7,0.138492871690428,7.33333333333333,9.87179487179487,NA,NA
"538","M.Willis","TEN","QB",2,5,4,74,0,0,5,21,0,0,0,0,0,1,0,3.06,0,4.2,NA,0.8,0
"539","R.Tannehill","TEN","QB",9,230,149,1616,4,7,17,74,1,1,0,0,0,0,0,80.04,0.00176056338028169,4.35294117647059,NA,0.647826086956522,0.0173913043478261
"540","W.Levis","TEN","QB",9,255,149,1808,8,4,25,57,1,0,0,0,0,4,1,102.02,0,2.28,NA,0.584313725490196,0.0313725490196078
"541","D.Henry","TEN","RB",17,3,2,14,2,0,280,1167,12,36,28,214,0,0,0,246.66,0.0633802816901408,4.16785714285714,7.64285714285714,0.666666666666667,0.666666666666667
"542","J.Ward","TEN","RB",1,0,0,0,0,0,3,11,0,0,0,0,0,0,0,1.1,0,3.66666666666667,NA,NA,NA
"543","T.Spears","TEN","RB",17,0,0,0,0,0,100,453,2,70,52,385,1,0,0,153.8,0.123239436619718,4.53,7.40384615384615,NA,NA
"544","C.Okonkwo","TEN","TE",17,0,0,0,0,0,2,6,0,77,54,528,1,0,0,113.4,0.13556338028169,3,9.77777777777778,NA,NA
"545","J.Whyle","TEN","TE",8,0,0,0,0,0,0,0,0,15,9,94,1,0,0,24.4,0.0264084507042254,NA,10.4444444444444,NA,NA
"546","K.Rader","TEN","TE",2,0,0,0,0,0,0,0,0,3,1,6,0,0,0,1.6,0.00528169014084507,NA,6,NA,NA
"547","T.Wesco","TEN","TE",3,0,0,0,0,0,0,0,0,3,1,21,0,0,0,3.1,0.00528169014084507,NA,21,NA,NA
"548","C.Dowell","TEN","WR",2,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1.3,0.00352112676056338,NA,3,NA,NA
"549","C.Moore","TEN","WR",15,0,0,0,0,0,2,39,0,35,22,424,0,0,0,68.3,0.0616197183098592,19.5,19.2727272727273,NA,NA
