"","player_name","recent_team","pos","g","p_att","cmp","p_yd","p_td","int","car","r_yd","r_td","tgt","rec","rec_yd","rec_td","fmb","tp_c","f_ppr","tgt_share","ypc","ypr","cmp_pct","td_rate"
"237","S.Toure","GB","WR",4,0,0,0,0,0,0,0,0,10,5,82,1,0,0,19.2,0.0170357751277683,NA,16.4,NA,NA
"238","S.Watkins","GB","WR",7,0,0,0,0,0,0,0,0,22,13,206,0,0,0,33.6,0.0374787052810903,NA,15.8461538461538,NA,NA
"239","T.Hairston","HOU","FB",7,0,0,0,0,0,0,0,0,8,5,19,0,0,0,6.9,0.0142095914742451,NA,3.8,NA,NA
"240","D.Mills","HOU","QB",15,479,292,3118,17,15,32,108,2,0,0,0,0,3,1,181.52,0,3.375,NA,0.609603340292276,0.0354906054279749
"241","J.Driskel","HOU","QB",7,20,14,108,1,0,20,75,0,1,1,4,0,0,0,17.22,0.00177619893428064,3.75,4,0.7,0.05
"242","K.Allen","HOU","QB",2,78,46,416,2,4,6,13,0,0,0,0,0,1,0,15.94,0,2.16666666666667,NA,0.58974358974359,0.0256410256410256
"243","D.Ogunbowale","HOU","RB",11,0,0,0,0,0,42,123,1,26,20,104,0,0,0,48.7,0.0461811722912966,2.92857142857143,5.2,NA,NA
"244","D.Pierce","HOU","RB",13,0,0,0,0,0,220,939,4,39,30,165,1,2,0,166.4,0.0692717584369449,4.26818181818182,5.5,NA,NA
"245","E.Benjamin","HOU","RB",1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.1,0,0.333333333333333,NA,NA,NA
"246","R.Burkhead","HOU","RB",15,1,0,0,0,0,26,80,0,51,37,204,1,0,0,71.4,0.0905861456483126,3.07692307692308,5.51351351351351,0,0
"247","R.Freeman","HOU","RB",4,0,0,0,0,0,41,117,0,8,6,33,0,1,0,19,0.0142095914742451,2.85365853658537,5.5,NA,NA
"248","B.Jordan","HOU","TE",9,0,0,0,0,0,0,0,0,28,14,128,0,0,0,26.8,0.0497335701598579,NA,9.14285714285714,NA,NA
"249","J.Akins","HOU","TE",15,0,0,0,0,0,0,0,0,54,37,495,5,0,0,116.5,0.0959147424511545,NA,13.3783783783784,NA,NA
"250","M.Schreck","HOU","TE",2,0,0,0,0,0,0,0,0,2,2,6,0,0,0,2.6,0.00355239786856128,NA,3,NA,NA
"251","O.Howard","HOU","TE",11,0,0,0,0,0,0,0,0,23,10,145,2,0,0,36.5,0.0408525754884547,NA,14.5,NA,NA
"252","P.Brown","HOU","TE",3,0,0,0,0,0,0,0,0,10,7,72,0,0,0,14.2,0.0177619893428064,NA,10.2857142857143,NA,NA
"253","T.Quitoriano","HOU","TE",7,0,0,0,0,0,0,0,0,14,7,113,2,0,0,30.3,0.024866785079929,NA,16.1428571428571,NA,NA
"254","A.Rodgers","HOU","WR",5,0,0,0,0,0,2,7,0,17,12,154,1,0,0,34.1,0.0301953818827709,3.5,12.8333333333333,NA,NA
"255","B.Cooks","HOU","WR",13,0,0,0,0,0,2,7,0,93,57,699,3,0,0,145.6,0.165186500888099,3.5,12.2631578947368,NA,NA
"256","C.Conley","HOU","WR",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00355239786856128,NA,NA,NA,NA
"257","C.Moore","HOU","WR",15,0,0,0,0,0,3,3,0,74,48,548,2,0,0,115.1,0.131438721136767,1,11.4166666666667,NA,NA
"258","J.Camp","HOU","WR",1,0,0,0,0,0,0,0,0,1,1,7,0,0,0,1.7,0.00177619893428064,NA,7,NA,NA
"259","N.Collins","HOU","WR",10,0,0,0,0,0,0,0,0,66,37,481,2,0,0,97.1,0.117229129662522,NA,13,NA,NA
"260","P.Dorsett","HOU","WR",14,1,0,0,0,0,0,0,0,40,20,257,1,0,0,51.7,0.0710479573712256,NA,12.85,0,0
"261","T.Johnson","HOU","WR",1,0,0,0,0,0,0,0,0,1,1,8,0,0,0,1.8,0.00177619893428064,NA,8,NA,NA
"262","M.Ryan","IND","QB",12,461,309,3057,14,13,27,70,1,0,0,0,0,5,0,155.28,0,2.59259259259259,NA,0.670281995661605,0.0303687635574837
"263","N.Foles","IND","QB",2,42,25,224,0,4,2,8,0,0,0,0,0,0,0,1.76,0,4,NA,0.595238095238095,0
"264","S.Ehlinger","IND","QB",4,101,64,573,3,3,17,87,0,0,0,0,0,1,0,35.62,0,5.11764705882353,NA,0.633663366336634,0.0297029702970297
"265","D.Jackson","IND","RB",12,0,0,0,0,0,68,236,1,34,30,209,1,1,0,84.5,0.0587219343696028,3.47058823529412,6.96666666666667,NA,NA
"266","J.Taylor","IND","RB",11,0,0,0,0,0,192,861,4,40,28,143,0,3,0,146.4,0.0690846286701209,4.484375,5.10714285714286,NA,NA
"267","J.Wilkins","IND","RB",4,0,0,0,0,0,13,58,0,8,6,29,0,0,0,14.7,0.0138169257340242,4.46153846153846,4.83333333333333,NA,NA
"268","N.Hines","IND","RB",7,0,0,0,0,0,18,36,1,28,25,188,0,0,0,53.4,0.0483592400690846,2,7.52,NA,NA
"269","P.Lindsay","IND","RB",3,0,0,0,0,0,15,49,0,8,6,19,0,0,1,14.8,0.0138169257340242,3.26666666666667,3.16666666666667,NA,NA
"270","Z.Moss","IND","RB",8,0,0,0,0,0,76,365,1,5,4,12,0,0,0,47.7,0.00863557858376511,4.80263157894737,3,NA,NA
"271","J.Woods","IND","TE",12,0,0,0,0,0,0,0,0,40,25,312,3,0,0,74.2,0.0690846286701209,NA,12.48,NA,NA
"272","K.Granson","IND","TE",13,0,0,0,0,0,1,0,0,40,31,302,0,0,0,61.2,0.0690846286701209,0,9.74193548387097,NA,NA
"273","M.Alie-Cox","IND","TE",14,0,0,0,0,0,0,0,0,28,19,189,3,0,0,53.9,0.0483592400690846,NA,9.94736842105263,NA,NA
"274","A.Dulin","IND","WR",7,0,0,0,0,0,2,8,0,22,15,207,1,0,0,42.5,0.0379965457685665,4,13.8,NA,NA
"275","A.Pierce","IND","WR",16,0,0,0,0,0,0,0,0,78,41,593,2,0,0,112.3,0.134715025906736,NA,14.4634146341463,NA,NA
"276","D.Patmon","IND","WR",1,0,0,0,0,0,0,0,0,6,2,24,0,0,0,4.4,0.0103626943005181,NA,12,NA,NA
"277","K.Coutee","IND","WR",1,0,0,0,0,0,0,0,0,1,1,20,0,0,0,1,0.00172711571675302,NA,20,NA,NA
"278","M.Pittman","IND","WR",16,0,0,0,0,0,3,30,0,141,99,925,4,0,0,216.5,0.243523316062176,10,9.34343434343434,NA,NA
"279","M.Strachan","IND","WR",5,0,0,0,0,0,0,0,0,9,3,59,0,0,0,8.9,0.0155440414507772,NA,19.6666666666667,NA,NA
"280","P.Campbell","IND","WR",17,0,0,0,0,0,5,58,0,91,63,623,3,0,0,149.1,0.157167530224525,11.6,9.88888888888889,NA,NA
"281","C.Beathard","JAX","QB",4,11,7,35,0,1,4,-4,0,0,0,0,0,0,0,-1,0,-1,NA,0.636363636363636,0
"282","T.Lawrence","JAX","QB",17,584,387,4113,25,8,62,291,5,0,0,0,0,9,3,295.62,0,4.69354838709677,NA,0.662671232876712,0.0428082191780822
"283","J.Hasty","JAX","RB",14,0,0,0,0,0,46,194,2,26,20,126,1,0,0,70,0.043046357615894,4.21739130434783,6.3,NA,NA
"284","J.Robinson","JAX","RB",7,0,0,0,0,0,81,340,3,11,9,46,1,0,0,71.6,0.0182119205298013,4.19753086419753,5.11111111111111,NA,NA
"285","S.Conner","JAX","RB",5,0,0,0,0,0,12,42,1,0,0,0,0,0,0,10.2,0,3.5,NA,NA,NA
"286","T.Etienne","JAX","RB",17,0,0,0,0,0,220,1125,5,45,35,316,0,3,1,203.1,0.0745033112582782,5.11363636363636,9.02857142857143,NA,NA
"287","C.Manhertz","JAX","TE",6,0,0,0,0,0,0,0,0,8,6,42,0,0,0,10.2,0.0132450331125828,NA,7,NA,NA
"288","D.Arnold","JAX","TE",10,0,0,0,0,0,0,0,0,13,9,135,0,0,0,22.5,0.021523178807947,NA,15,NA,NA
"289","E.Engram","JAX","TE",17,0,0,0,0,0,2,13,0,98,73,766,4,0,0,176.9,0.162251655629139,6.5,10.4931506849315,NA,NA
"290","L.Farrell","JAX","TE",4,0,0,0,0,0,0,0,0,4,4,40,0,0,0,8,0.00662251655629139,NA,10,NA,NA
"291","C.Kirk","JAX","WR",17,1,0,0,0,0,5,11,0,133,84,1108,8,0,0,243.9,0.220198675496689,2.2,13.1904761904762,0,0
"292","J.Agnew","JAX","WR",14,0,0,0,0,0,12,86,0,30,23,187,3,0,0,70.3,0.0496688741721854,7.16666666666667,8.1304347826087,NA,NA
"293","M.Jones","JAX","WR",16,0,0,0,0,0,0,0,0,81,46,529,3,0,0,116.9,0.134105960264901,NA,11.5,NA,NA
"294","T.Jones","JAX","WR",4,0,0,0,0,0,0,0,0,4,3,30,0,0,0,6,0.00662251655629139,NA,10,NA,NA
"295","Z.Jones","JAX","WR",16,0,0,0,0,0,4,18,0,121,82,823,5,0,0,198.1,0.200331125827815,4.5,10.0365853658537,NA,NA
"296","M.Burton","KC","FB",6,0,0,0,0,0,5,7,0,3,2,11,0,0,0,3.8,0.00503355704697987,1.4,5.5,NA,NA
"297","C.Henne","KC","QB",2,2,0,0,0,0,5,-5,0,0,0,0,0,0,0,-0.5,0,-1,NA,0,0
"298","P.Mahomes","KC","QB",17,648,435,5250,41,12,61,358,4,1,1,6,0,0,3,417.4,0.00167785234899329,5.86885245901639,6,0.671296296296296,0.0632716049382716
"299","C.Edwards-Helaire","KC","RB",10,0,0,0,0,0,71,302,3,23,17,151,3,0,0,98.3,0.0385906040268456,4.25352112676056,8.88235294117647,NA,NA
"300","I.Pacheco","KC","RB",17,0,0,0,0,0,170,830,5,14,13,130,0,2,0,135,0.023489932885906,4.88235294117647,10,NA,NA
"301","J.McKinnon","KC","RB",17,0,0,0,0,0,72,291,1,71,56,512,9,0,0,196.3,0.119127516778523,4.04166666666667,9.14285714285714,NA,NA
"302","R.Jones","KC","RB",5,0,0,0,0,0,17,70,1,1,1,22,0,0,0,16.2,0.00167785234899329,4.11764705882353,22,NA,NA
"303","B.Bell","KC","TE",2,0,0,0,0,0,0,0,0,2,2,20,1,0,0,10,0.00335570469798658,NA,10,NA,NA
"304","J.Fortson","KC","TE",9,0,0,0,0,0,0,0,0,13,9,108,2,0,0,31.8,0.0218120805369128,NA,12,NA,NA
"305","N.Gray","KC","TE",17,0,0,0,0,0,1,1,1,34,28,299,1,0,0,70,0.0570469798657718,1,10.6785714285714,NA,NA
"306","T.Kelce","KC","TE",17,0,0,0,0,0,2,5,0,152,110,1338,12,0,0,316.3,0.25503355704698,2.5,12.1636363636364,NA,NA
"307","J.Smith-Schuster","KC","WR",16,0,0,0,0,0,0,0,0,101,78,933,3,0,0,185.3,0.169463087248322,NA,11.9615384615385,NA,NA
"308","J.Watson","KC","WR",17,0,0,0,0,0,0,0,0,34,15,315,2,0,0,58.5,0.0570469798657718,NA,21,NA,NA
"309","K.Toney","KC","WR",7,0,0,0,0,0,5,59,1,17,14,171,2,0,0,55,0.0285234899328859,11.8,12.2142857142857,NA,NA
"310","M.Hardman","KC","WR",8,0,0,0,0,0,4,31,2,34,25,297,4,0,0,93.8,0.0570469798657718,7.75,11.88,NA,NA
"311","M.Valdes-Scantling","KC","WR",17,0,0,0,0,0,1,-3,0,81,42,687,2,0,0,122.4,0.135906040268456,-3,16.3571428571429,NA,NA
"312","S.Moore","KC","WR",14,0,0,0,0,0,3,24,0,33,22,250,0,0,0,49.4,0.0553691275167785,8,11.3636363636364,NA,NA
"313","C.Daniel","LAC","QB",3,12,8,52,1,0,1,4,0,0,0,0,0,0,1,8.48,0,4,NA,0.666666666666667,0.0833333333333333
"314","J.Herbert","LAC","QB",17,699,477,4739,25,10,54,147,0,2,2,-10,0,3,1,281.26,0.00307692307692308,2.72222222222222,-5,0.682403433476395,0.0357653791130186
"315","A.Ekeler","LAC","RB",17,0,0,0,0,0,204,915,13,127,107,722,5,2,0,372.7,0.195384615384615,4.48529411764706,6.74766355140187,NA,NA
"316","I.Spiller","LAC","RB",5,0,0,0,0,0,18,41,0,3,3,13,0,0,0,8.4,0.00461538461538462,2.27777777777778,4.33333333333333,NA,NA
"317","J.Kelley","LAC","RB",12,0,0,0,0,0,69,287,2,25,14,101,0,0,0,64.8,0.0384615384615385,4.15942028985507,7.21428571428571,NA,NA
"318","L.Rountree","LAC","RB",2,0,0,0,0,0,13,19,0,2,2,14,0,0,0,5.3,0.00307692307692308,1.46153846153846,7,NA,NA
"319","S.Michel","LAC","RB",10,0,0,0,0,0,36,106,0,13,9,53,0,0,0,24.9,0.02,2.94444444444444,5.88888888888889,NA,NA
"320","Z.Horvath","LAC","RB",8,0,0,0,0,0,4,8,0,8,5,8,2,0,0,18.6,0.0123076923076923,2,1.6,NA,NA
"321","D.Parham","LAC","TE",6,0,0,0,0,0,0,0,0,12,10,130,1,0,0,29,0.0184615384615385,NA,13,NA,NA
"322","G.Everett","LAC","TE",15,0,0,0,0,0,1,0,0,87,58,555,4,0,0,139.5,0.133846153846154,0,9.56896551724138,NA,NA
"323","R.Rodgers","LAC","TE",3,0,0,0,0,0,0,0,0,4,1,4,0,0,0,1.4,0.00615384615384615,NA,4,NA,NA
"324","S.Smartt","LAC","TE",3,0,0,0,0,0,0,0,0,5,4,17,0,0,0,5.7,0.00769230769230769,NA,4.25,NA,NA
"325","T.McKitty","LAC","TE",8,0,0,0,0,0,0,0,0,18,10,72,0,0,0,17.2,0.0276923076923077,NA,7.2,NA,NA
"326","D.Carter","LAC","WR",16,0,0,0,0,0,2,-15,0,65,46,538,3,0,0,114.3,0.1,-7.5,11.695652173913,NA,NA
"327","J.Guyton","LAC","WR",2,0,0,0,0,0,0,0,0,4,2,64,0,0,0,8.4,0.00615384615384615,NA,32,NA,NA
"328","J.Moore","LAC","WR",1,0,0,0,0,0,0,0,0,2,1,5,0,0,0,1.5,0.00307692307692308,NA,5,NA,NA
"329","J.Palmer","LAC","WR",16,0,0,0,0,0,1,4,0,107,72,769,3,0,0,169.3,0.164615384615385,4,10.6805555555556,NA,NA
"330","K.Allen","LAC","WR",10,0,0,0,0,0,1,8,0,89,66,752,4,0,0,164,0.136923076923077,8,11.3939393939394,NA,NA
"331","M.Bandy","LAC","WR",7,0,0,0,0,0,0,0,0,21,10,89,0,0,0,18.9,0.0323076923076923,NA,8.9,NA,NA
"332","M.Williams","LAC","WR",13,0,0,0,0,0,0,0,0,93,63,895,4,0,0,176.5,0.143076923076923,NA,14.2063492063492,NA,NA
"333","B.Mayfield","LAR","QB",5,129,82,850,4,2,15,37,0,0,0,0,0,1,0,47.7,0,2.46666666666667,NA,0.635658914728682,0.0310077519379845
"334","B.Perkins","LAR","QB",5,34,19,161,1,2,19,90,0,0,0,0,0,0,0,15.44,0,4.73684210526316,NA,0.558823529411765,0.0294117647058824
"335","J.Wolford","LAR","QB",2,62,38,390,1,3,8,32,0,0,0,0,0,1,0,14.8,0,4,NA,0.612903225806452,0.0161290322580645
"336","M.Stafford","LAR","QB",9,303,206,2087,10,8,13,9,1,0,0,0,0,3,0,108.38,0,0.692307692307692,NA,0.67986798679868,0.033003300330033
"337","C.Akers","LAR","RB",15,0,0,0,0,0,188,786,7,18,13,117,0,2,0,141.3,0.0253164556962025,4.18085106382979,9,NA,NA
"338","D.Henderson","LAR","RB",10,0,0,0,0,0,70,283,3,22,17,102,0,0,0,73.5,0.0309423347398031,4.04285714285714,6,NA,NA
"339","K.Williams","LAR","RB",8,0,0,0,0,0,35,139,0,12,9,76,0,0,0,30.5,0.0168776371308017,3.97142857142857,8.44444444444444,NA,NA
"340","M.Brown","LAR","RB",7,0,0,0,0,0,18,81,1,6,5,37,0,0,0,22.8,0.00843881856540084,4.5,7.4,NA,NA
"341","R.Rivers","LAR","RB",2,0,0,0,0,0,9,21,0,5,5,29,0,0,0,10,0.0070323488045007,2.33333333333333,5.8,NA,NA
"342","B.Hopkins","LAR","TE",7,0,0,0,0,0,0,0,0,11,7,109,0,0,0,17.9,0.0154711673699015,NA,15.5714285714286,NA,NA
"343","K.Blanton","LAR","TE",2,0,0,0,0,0,0,0,0,2,2,35,0,0,0,5.5,0.00281293952180028,NA,17.5,NA,NA
