"","player_id","player_name","player_display_name","position","position_group","headshot_url","recent_team","season","week","season_type","completions","attempts","passing_yards","passing_tds","interceptions","sacks","sack_yards","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_2pt_conversions","pacr","dakota","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","racr","target_share","air_yards_share","wopr","special_teams_tds","fantasy_points","fantasy_points_ppr"
"2379","00-0034521","A.Lazard","Allen Lazard","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cz1iokizmop9zi3fij8o","GB",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,7,0,0,0,37,0,0,-4.22499594057444,0,0.189189189189189,0.0714285714285714,0.293650793650794,0.312698412698413,0,0.7,1.7
"2380","00-0034521","A.Lazard","Allen Lazard","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cz1iokizmop9zi3fij8o","GB",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,11,61,0,0,0,143,18,2,-3.73708153157369,0,0.426573426573427,0.289473684210526,0.434650455927052,0.738465845464726,0,6.1,11.1
"2381","00-0034521","A.Lazard","Allen Lazard","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cz1iokizmop9zi3fij8o","GB",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,59,0,0,0,53,9,4,3.97924597881502,0,1.11320754716981,0.230769230769231,0.196296296296296,0.483561253561254,0,5.9,10.9
"2382","00-0034521","A.Lazard","Allen Lazard","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cz1iokizmop9zi3fij8o","GB",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,0,0,0,0,0,-4.00390181038529,0,4,6,41,1,0,0,62,15,3,3.87366289139027,0,0.661290322580645,0.230769230769231,0.252032520325203,0.522576610381488,0,10.1,14.1
"2383","00-0034577","K.Allen","Kyle Allen","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/knnqfa5aerjydk4am47o","HOU",2022,12,"REG",26,39,215,1,2,5,41,2,0,210,125,9,-15.772812435891,0,1.02380952380952,0.00125973057192789,4,12,0,0,0,2,2.0203104277025,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.8,9.8
"2384","00-0034577","K.Allen","Kyle Allen","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/knnqfa5aerjydk4am47o","HOU",2022,13,"REG",20,39,201,1,2,0,0,0,0,343,121,10,-18.2317532677631,0,0.58600583090379,-0.0360193373403602,2,1,0,2,1,0,-8.16327905975049,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.14,6.14
"2385","00-0034578","R.Bonnafon","Reggie Bonnafon","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/revwhbm7uizs4oiwqdo3","WAS",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,8,0,0,0,0,-1.07405631127767,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.8,0.8
"2386","00-0034613","T.Hudson","Tanner Hudson","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q","NYG",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,22,0,0,0,29,4,2,1.29439118644223,0,0.758620689655172,0.09375,0.146464646464646,0.243150252525253,0,2.2,4.2
"2387","00-0034613","T.Hudson","Tanner Hudson","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q","NYG",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,18,0,0,0,23,8,1,0.967000371194445,0,0.782608695652174,0.133333333333333,0.155405405405405,0.308783783783784,0,1.8,2.8
"2388","00-0034613","T.Hudson","Tanner Hudson","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q","NYG",2022,7,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,2,0,0,-1.77380917989649,0,0,0.0344827586206897,0.0103626943005181,0.0589780239413972,0,0,0
"2389","00-0034613","T.Hudson","Tanner Hudson","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q","NYG",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,58,0,0,0,32,37,3,2.50160790933296,0,1.8125,0.161290322580645,0.131147540983607,0.333738762559492,0,5.8,8.8
"2390","00-0034613","T.Hudson","Tanner Hudson","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q","NYG",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,24,0,0,0,14,10,1,-0.41909036639845,0,1.71428571428571,0.176470588235294,0.145833333333333,0.366789215686275,0,2.4,5.4
"2391","00-0034613","T.Hudson","Tanner Hudson","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q","NYG",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,10,0,0,0,10,0,1,0.27534080442274,0,1,0.0344827586206897,0.0487804878048781,0.0858704793944491,0,1,2
"2392","00-0034614","G.Igwebuike","Godwin Igwebuike","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/d0jsvuhu4xwkyegnlauh","SEA",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,4,0,0,0,0,-1.42175994894933,0,1,1,3,0,0,0,3,0,0,-2.79434635909274,0,1,0.0357142857142857,0.0111524163568773,0.0613781200212427,0,0.7,1.7
"2393","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,3,0,0,0,0,0.527520344243385,0,1,1,10,0,0,0,3,7,1,0.818054475355893,0,3.33333333333333,0.024390243902439,0.0125523012552301,0.0453719767323196,0,1.3,2.3
"2394","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-26,0,0,0,0,-1.96912085672375,0,1,1,6,0,0,0,6,0,0,0.256678915699013,0,1,0.0285714285714286,0.0240963855421687,0.0597246127366609,0,-2,-1
"2395","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,27,0,0,0,-9,36,1,2.84420659707393,0,0,0.12,-0.0409090909090909,0.151363636363636,0,2.7,5.7
"2396","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,11,0,0,0,1,0.576760945608839,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.1,1.1
"2397","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,0,0,0,0,-0.527426455402747,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.1,0.1
"2398","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,13,0,0,0,0,-0.106824594608042,0,4,5,27,0,0,0,22,25,1,2.21602346771397,0,1.22727272727273,0.161290322580645,0.150684931506849,0.347414935925762,0,4,8
"2399","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,-6,10,0,-0.51570418686606,0,0,0.0384615384615385,-0.0245901639344262,0.0404791929382093,0,0.4,1.4
"2400","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,7,0,0,0,0,-0.105222803074867,0,0,1,0,0,0,0,32,0,0,-1.3695282114204,0,0,0.027027027027027,0.131147540983607,0.132343819229065,0,0.7,0.7
"2401","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-1,0,0,0,0,-2.31664907326922,0,2,2,16,0,0,0,1,15,0,0.907338683289709,0,16,0.0740740740740741,0.00359712230215827,0.113629096722622,0,1.5,3.5
"2402","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,6,0,0,0,2,4,1,-0.82604917511344,0,3,0.0833333333333333,0.013986013986014,0.13479020979021,0,0.6,2.6
"2403","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,45,0,0,0,3,4.23943029093789,0,4,4,39,0,0,0,-13,52,2,2.23214414186077,0,0,0.16,-0.0505836575875486,0.204591439688716,0,8.4,12.4
"2404","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,-6,0,0,-2.07754865172319,0,0,0.0588235294117647,-0.0205479452054795,0.0738517324738114,0,0,0
"2405","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,3,0,0,0,0,0.0382267277454957,0,1,2,4,0,0,0,-9,9,0,-0.81737579475157,0,0,0.1,-0.1,0.08,0,0.7,1.7
"2406","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,3,0,0,0,0,-0.977665887214243,0,3,3,12,0,0,0,-4,16,1,-0.295840084737955,0,0,0.107142857142857,-0.0421052631578947,0.131240601503759,0,1.5,4.5
"2407","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,6,0,0,0,1,1.06530462438241,0,1,2,3,0,0,0,11,5,0,-1.05655514984392,0,0.272727272727273,0.111111111111111,0.0521327014218009,0.203159557661927,0,0.9,1.9
"2408","00-0034646","B.Powell","Brandon Powell","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu","LA",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,15,0,0,0,1,1.13371506001567,0,1,3,2,0,0,0,18,5,0,-2.2130850245594,0,0.111111111111111,0.125,0.0765957446808511,0.241117021276596,0,1.7,2.7
"2409","00-0034676","J.Washington","James Washington","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5svt5lojqlibpxitvty","DAL",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,6,0,0,-0.320639211684465,0,0,0.0256410256410256,0.018348623853211,0.0513055751587862,0,0,0
"2410","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,12,25,0,0,0,0,-4.8806128280703,0,4,4,40,0,0,0,17,23,3,4.36351558868773,0,2.35294117647059,0.129032258064516,0.0653846153846154,0.239317617866005,0,6.5,10.5
"2411","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,33,0,0,0,2,0.330033162346808,0,1,3,8,0,0,0,0,4,0,-1.18360152584501,0,0,0.06,0,0.09,0,4.1,5.1
"2412","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,21,2,0,0,2,2.11171586049022,0,1,1,6,0,0,0,2,4,0,0.478618474444374,0,3,0.05,0.0111731843575419,0.0828212290502793,0,14.7,15.7
"2413","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,6,0,0,0,0,-3.0404248747509,0,2,3,14,1,0,0,9,10,1,0.881620707203808,0,1.55555555555556,0.0833333333333333,0.0234375,0.14140625,0,8,10
"2414","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,0,0,0,0,-0.425350981997326,0,0,2,0,0,0,0,1,0,0,-1.24847559316549,0,0,0.0625,0.0045045045045045,0.0969031531531531,0,0.1,0.1
"2415","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,3,0,0,0,0,-0.910602595191449,0,2,2,28,0,0,0,8,20,0,1.12881678761914,0,3.5,0.0444444444444444,0.0188235294117647,0.079843137254902,0,3.1,5.1
"2416","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,7,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,7,17,0,0,0,1,-5.4914820836857,0,0,2,0,0,0,0,4,0,0,-1.96459658583626,0,0,0.0571428571428571,0.0115942028985507,0.0938302277432712,0,1.7,1.7
"2417","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","MIA",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,14,0,0,0,1,-0.706214152509347,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.4,1.4
"2418","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","DEN",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,9,0,0,0,0,0.241075498983264,0,1,2,0,0,0,0,-5,5,0,-1.07125699147582,0,0,0.0512820512820513,-0.0126262626262626,0.0680846930846931,0,0.9,1.9
"2419","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","DEN",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,6,0,0,0,0,-0.517423109384254,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.6,0.6
"2420","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","DEN",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,31,0,0,0,1,0.116854382387828,0,2,2,22,0,0,0,3,19,1,0.663260813860688,0,7.33333333333333,0.0588235294117647,0.00804289544235925,0.0938653209272985,0,5.3,7.3
"2421","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","DEN",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,7,34,0,0,0,0,-2.03478639153764,0,3,3,39,0,0,0,11,28,2,3.01167265110416,0,3.54545454545455,0.0833333333333333,0.069620253164557,0.17373417721519,0,7.3,10.3
"2422","00-0034681","C.Edmonds","Chase Edmonds","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm","DEN",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,45,0,0,0,1,-0.498753965715878,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,4.5,4.5
"2423","00-0034726","D.Leavitt","Dallin Leavitt","FS","DB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvs3grsbgg2nbltdrngc","GB",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,0,0,0,0,0,-3.2366854417487,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0
"2424","00-0034750","R.Penny","Rashaad Penny","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i5elnae0b84iq3mhpzq7","SEA",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,12,60,0,1,0,2,0.818155646382365,0,2,3,7,0,0,0,-8,15,1,0.0128249349654652,0,-0.875,0.111111111111111,-0.0592592592592593,0.125185185185185,0,6.7,8.7
"2425","00-0034750","R.Penny","Rashaad Penny","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i5elnae0b84iq3mhpzq7","SEA",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,15,0,0,0,0,-1.33223982900381,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.5,1.5
"2426","00-0034750","R.Penny","Rashaad Penny","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i5elnae0b84iq3mhpzq7","SEA",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,14,66,0,0,0,5,3.03600361687131,0,1,1,3,0,0,0,-5,8,0,-0.384455998660997,0,-0.6,0.0227272727272727,-0.0121359223300971,0.0255957634598411,0,6.9,7.9
"2427","00-0034750","R.Penny","Rashaad Penny","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i5elnae0b84iq3mhpzq7","SEA",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,17,151,2,0,0,6,9.7325775740901,0,1,1,6,0,0,0,1,5,1,1.4407674933318,0,6,0.0344827586206897,0.00313479623824451,0.0539184952978056,0,27.7,28.7
"2428","00-0034750","R.Penny","Rashaad Penny","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i5elnae0b84iq3mhpzq7","SEA",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,8,54,0,0,0,2,0.889992071315646,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,5.4,5.4
"2429","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,52,0,0,0,99,11,3,3.77853282180149,0,0.525252525252525,0.241379310344828,0.28125,0.558943965517241,0,5.2,10.2
"2430","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,3,0,0,0,1,1.93682487355545,0,9,11,104,1,0,0,125,24,6,5.18470079078895,0,0.832,0.379310344827586,0.398089171974522,0.847627937623545,0,16.7,25.7
"2431","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,8,13,89,2,0,0,152,36,6,5.96214904397493,0,0.585526315789474,0.481481481481481,0.582375478927203,1.12988505747126,0,20.9,28.9
"2432","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,15,0,0,0,38,4,1,-4.58519310777774,0,0.394736842105263,0.178571428571429,0.304,0.480657142857143,0,1.5,3.5
"2433","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,8,10,89,1,0,0,64,37,5,6.93221838166937,0,1.390625,0.37037037037037,0.250980392156863,0.731241830065359,0,14.9,22.9
"2434","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,11,106,1,0,0,152,17,7,7.95293421411349,0,0.697368421052632,0.34375,0.490322580645161,0.858850806451613,0,16.6,23.6
"2435","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,7,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,1,0.493696368066594,0,0,2,0,0,0,0,21,0,0,-2.50590940214764,0,0,0.125,0.238636363636364,0.354545454545455,0,0.4,0.4
"2436","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,33,0,0,0,30,16,1,-1.23439954120364,0,1.1,0.147058823529412,0.144927536231884,0.322037510656436,0,3.3,6.3
"2437","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,63,0,0,0,60,12,3,-0.910542400204577,0,1.05,0.25,0.447761194029851,0.688432835820896,0,6.3,12.3
"2438","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,50,0,1,0,92,15,2,0.748660108307377,1,0.543478260869565,0.233333333333333,0.259154929577465,0.531408450704225,0,7,11
"2439","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,0,0,0,1,1.49207210401073,0,4,7,53,0,0,0,73,14,2,-3.53658013831591,0,0.726027397260274,0.194444444444444,0.316017316017316,0.512878787878788,0,5.4,9.4
"2440","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,17,0,0,0,34,4,2,-1.07448861766464,0,0.5,0.352941176470588,0.253731343283582,0.70702370500439,0,1.7,3.7
"2441","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,7,31,0,0,0,59,6,2,-2.20678757094957,0,0.525423728813559,0.25,0.329608938547486,0.60572625698324,0,3.1,6.1
"2442","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,45,0,0,0,39,14,2,2.04041357134702,0,1.15384615384615,0.3125,0.198979591836735,0.608035714285714,0,4.5,7.5
"2443","00-0034753","M.Andrews","Mark Andrews","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm","BAL",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,9,9,100,0,0,0,67,33,6,7.5897460320848,0,1.49253731343284,0.45,0.432258064516129,0.97758064516129,0,10,19
